Team1,symbol,Team2,Year,Date,MonthNo,DayNum,Time,Week,Game,Weekday,Team1WL,Team1Pts,Team2Pts,Margin,OT,Spread,vsLine,OU,OU Result
CIN,vs,PHI,2016,2016-12-04,12,4,1:00,13,12,Sun,W,32,14,18,,-2,covered,42,over
JAX,vs,OAK,2016,2016-10-23,10,23,1:02,7,7,Sun,L,16,33,-17,,-2,not covered,47.5,over
DET,vs,MIN,2016,2016-11-24,11,24,12:30,12,11,Thu,W,16,13,3,,-1.5,covered,42,under
PHI,vs,NYG,2016,2016-12-22,12,22,8:25,16,15,Thu,W,24,19,5,,-1.5,covered,42.5,over
IND,vs,SDG,2016,2016-09-25,9,25,4:25,3,3,Sun,W,26,22,4,,-1.5,covered,51.5,under
NYJ,vs,CIN,2016,2016-09-11,9,11,1:05,1,1,Sun,L,22,23,-1,,-1,not covered,42,over
NYJ,vs,IND,2016,2016-12-05,12,5,8:30,13,12,Mon,L,10,41,-31,,-1,not covered,48.5,over
OAK,vs,DEN,2016,2016-11-06,11,6,8:30,9,9,Sun,W,30,20,10,,-1,covered,44.5,over
HOU,vs,DET,2016,2016-10-30,10,30,1:03,8,8,Sun,W,20,13,7,,-1,covered,46.5,under
LAR,vs,MIA,2016,2016-11-20,11,20,4:05,11,10,Sun,L,10,14,-4,,-1,not covered,39,under
DAL,vs,NYG,2016,2016-09-11,9,11,4:27,1,1,Sun,L,19,20,-1,,-1,not covered,47.5,under
BUF,vs,NYJ,2016,2016-09-15,9,15,8:26,2,2,Thu,L,31,37,-6,,-1,not covered,40.5,over
TAM,vs,OAK,2016,2016-10-30,10,30,1:02,8,8,Sun,L,24,30,-6,OT,-1,not covered,48,over
DEN,vs,OAK,2016,2017-01-01,1,1,4:25,17,16,Sun,W,24,6,18,,-1,covered,40,under
CAR,vs,SDG,2016,2016-12-11,12,11,1:00,14,13,Sun,W,28,16,12,,-1,covered,48.5,under
SFO,vs,TAM,2016,2016-10-23,10,23,4:05,7,6,Sun,L,17,34,-17,,-1,not covered,45,over
NWE,vs,HOU,2016,2016-09-22,9,22,8:26,3,3,Thu,W,27,0,27,,0,covered,38.5,under
CHI,vs,SFO,2016,2016-12-04,12,4,1:00,13,12,Sun,W,26,6,20,,0,covered,44,under
NYG,vs,CIN,2016,2016-11-14,11,14,8:30,10,9,Mon,W,21,20,1,,1,covered,49.5,under
JAX,vs,IND,2016,2016-10-02,10,2,9:35,4,4,Sun,W,30,27,3,,1,covered,48,over
SFO,vs,DAL,2016,2016-10-02,10,2,4:25,4,4,Sun,L,17,24,-7,,1,not covered,44.5,under
HOU,vs,KAN,2016,2016-09-18,9,18,1:02,2,2,Sun,W,19,12,7,,1,covered,41.5,under
OAK,vs,KAN,2016,2016-10-16,10,16,4:05,6,5,Sun,L,10,26,-16,,1,not covered,46.5,under
BUF,vs,PIT,2016,2016-12-11,12,11,1:00,14,13,Sun,L,20,27,-7,,1,not covered,45.5,over
NYJ,vs,LAR,2016,2016-11-13,11,13,1:00,10,9,Sun,L,6,9,-3,,1,not covered,39,under
NYJ,vs,SEA,2016,2016-10-02,10,2,1:03,4,4,Sun,L,17,27,-10,,1,not covered,40,over
NOR,vs,SEA,2016,2016-10-30,10,30,1:03,8,7,Sun,W,25,20,5,,1,covered,50,under
DET,vs,WAS,2016,2016-10-23,10,23,1:02,7,7,Sun,W,20,17,3,,1,covered,50,under
MIN,vs,GNB,2016,2016-09-18,9,18,8:32,2,2,Sun,W,17,14,3,,1.5,covered,43,under
TEN,vs,OAK,2016,2016-09-25,9,25,1:02,3,3,Sun,L,10,17,-7,,1.5,not covered,47,under
MIA,vs,ARI,2016,2016-12-11,12,11,1:00,14,13,Sun,W,26,23,3,,2,covered,44,over
PHI,vs,WAS,2016,2016-12-11,12,11,1:00,14,13,Sun,L,22,27,-5,,2,not covered,48.5,over
LAR,vs,BUF,2016,2016-10-09,10,9,4:25,5,5,Sun,L,19,30,-11,,2.5,not covered,41.5,over
MIA,vs,BUF,2016,2016-10-23,10,23,1:02,7,7,Sun,W,28,25,3,,2.5,covered,46,over
ATL,vs,CAR,2016,2016-10-02,10,2,1:04,4,4,Sun,W,48,33,15,,2.5,covered,48.5,over
NOR,vs,CAR,2016,2016-10-16,10,16,1:03,6,6,Sun,W,41,38,3,,2.5,covered,53.5,over
TAM,vs,CHI,2016,2016-11-13,11,13,1:00,10,9,Sun,W,36,10,26,,2.5,covered,45,over
DAL,vs,CIN,2016,2016-10-09,10,9,4:25,5,5,Sun,W,28,14,14,,2.5,covered,46,under
NYJ,vs,MIA,2016,2016-12-17,12,17,8:25,15,14,Sat,L,13,34,-21,,2.5,not covered,40,over
TEN,vs,MIN,2016,2016-09-11,9,11,1:05,1,1,Sun,L,16,25,-9,,2.5,not covered,40,over
LAR,vs,NYG,2016,2016-10-23,10,23,9:31,7,7,Sun,L,10,17,-7,,2.5,not covered,44.5,under
CLE,vs,NYJ,2016,2016-10-30,10,30,1:02,8,8,Sun,L,28,31,-3,,2.5,not covered,45.5,over
WAS,vs,PIT,2016,2016-09-12,9,12,7:11,1,1,Mon,L,16,38,-22,,2.5,not covered,49,over
SDG,vs,OAK,2016,2016-12-18,12,18,4:25,15,14,Sun,L,16,19,-3,,2.5,not covered,49.5,under
SFO,vs,LAR,2016,2016-09-12,9,12,10:20,1,1,Mon,W,28,0,28,,2.5,covered,43,under
JAX,vs,BAL,2016,2016-09-25,9,25,1:02,3,3,Sun,L,17,19,-2,,2.5,covered,45,under
CIN,vs,BAL,2016,2017-01-01,1,1,1:00,17,16,Sun,W,27,10,17,,2.5,covered,40.5,under
HOU,vs,SDG,2016,2016-11-27,11,27,1:00,12,11,Sun,L,13,21,-8,,2.5,not covered,45.5,under
CAR,vs,ATL,2016,2016-12-24,12,24,1:00,16,15,Sat,L,16,33,-17,,3,not covered,49,push
DEN,vs,CAR,2016,2016-09-08,9,8,8:40,1,1,Thu,W,21,20,1,,3,covered,40.5,over
LAR,vs,CAR,2016,2016-11-06,11,6,4:05,9,8,Sun,L,10,13,-3,,3,not covered,44.5,under
MIN,vs,DAL,2016,2016-12-01,12,1,8:25,13,12,Thu,L,15,17,-2,,3,covered,43.5,under
SDG,vs,DEN,2016,2016-10-13,10,13,8:25,6,6,Thu,W,21,13,8,,3,covered,44,under
CHI,vs,DET,2016,2016-10-02,10,2,1:00,4,4,Sun,W,17,14,3,,3,covered,48,under
TEN,vs,GNB,2016,2016-11-13,11,13,1:00,10,9,Sun,W,47,25,22,,3,covered,48.5,over
IND,vs,KAN,2016,2016-10-30,10,30,1:02,8,7,Sun,L,14,30,-16,,3,not covered,50.5,under
PHI,vs,MIN,2016,2016-10-23,10,23,1:02,7,6,Sun,W,21,10,11,,3,covered,39,under
JAX,vs,MIN,2016,2016-12-11,12,11,1:00,14,13,Sun,L,16,25,-9,,3,not covered,38,over
DEN,vs,NWE,2016,2016-12-18,12,18,4:25,15,14,Sun,L,3,16,-13,,3,not covered,43,under
WAS,vs,PHI,2016,2016-10-16,10,16,1:03,6,5,Sun,W,27,20,7,,3,covered,45,over
CIN,vs,PIT,2016,2016-12-18,12,18,1:00,15,14,Sun,L,20,24,-4,,3,not covered,45.5,under
GNB,vs,SEA,2016,2016-12-11,12,11,4:25,14,13,Sun,W,38,10,28,,3,covered,47,over
CHI,vs,WAS,2016,2016-12-24,12,24,1:00,16,15,Sat,L,21,41,-20,,3,not covered,49,over
NYJ,vs,BUF,2016,2017-01-01,1,1,1:00,17,16,Sun,W,30,10,20,,3.5,covered,43,under
SFO,vs,ARI,2016,2016-10-06,10,6,8:27,5,5,Thu,L,21,33,-12,,3.5,not covered,42.5,over
NYG,vs,DAL,2016,2016-12-11,12,11,8:30,14,13,Sun,W,10,7,3,,3.5,covered,47,under
TAM,vs,DEN,2016,2016-10-02,10,2,4:05,4,4,Sun,L,7,27,-20,,3.5,not covered,43,under
JAX,vs,DEN,2016,2016-12-04,12,4,1:00,13,12,Sun,L,10,20,-10,,3.5,not covered,38.5,under
JAX,vs,GNB,2016,2016-09-11,9,11,1:04,1,1,Sun,L,23,27,-4,,3.5,not covered,47,over
DET,vs,GNB,2016,2017-01-01,1,1,8:30,17,16,Sun,L,24,31,-7,,3.5,not covered,50,over
DET,vs,PHI,2016,2016-10-09,10,9,1:02,5,4,Sun,W,24,23,1,,3.5,covered,46,over
PHI,vs,PIT,2016,2016-09-25,9,25,4:25,3,3,Sun,W,34,3,31,,3.5,covered,46.5,under
BAL,vs,PIT,2016,2016-11-06,11,6,1:00,9,8,Sun,W,21,14,7,,3.5,covered,46,under
JAX,vs,TEN,2016,2016-12-24,12,24,1:00,16,15,Sat,W,38,17,21,,4,covered,44,over
CLE,vs,BAL,2016,2016-09-18,9,18,1:02,2,2,Sun,L,20,25,-5,,4,not covered,42,over
TAM,vs,ATL,2016,2016-11-03,11,3,8:25,9,9,Thu,L,28,43,-15,,4.5,not covered,49,over
LAR,vs,ATL,2016,2016-12-11,12,11,4:25,14,13,Sun,L,14,42,-28,,4.5,not covered,44,over
CLE,vs,CIN,2016,2016-12-11,12,11,1:00,14,13,Sun,L,10,23,-13,,4.5,not covered,42,under
CHI,vs,GNB,2016,2016-12-18,12,18,1:00,15,14,Sun,L,27,30,-3,,4.5,covered,40,over
CHI,vs,MIN,2016,2016-10-31,10,31,8:31,8,7,Mon,W,20,10,10,,4.5,covered,39.5,under
CLE,vs,SDG,2016,2016-12-24,12,24,1:00,16,15,Sat,W,20,17,3,,4.5,covered,45,under
BUF,vs,ARI,2016,2016-09-25,9,25,1:02,3,3,Sun,W,33,18,15,,5,covered,48,over
SFO,vs,NOR,2016,2016-11-06,11,6,4:05,9,8,Sun,L,23,41,-18,,5,not covered,53,over
TAM,vs,SEA,2016,2016-11-27,11,27,4:05,12,11,Sun,W,14,5,9,,5,covered,46,under
SDG,vs,KAN,2016,2017-01-01,1,1,4:25,17,16,Sun,L,27,37,-10,,5.5,not covered,45,over
BUF,vs,NWE,2016,2016-10-30,10,30,1:02,8,8,Sun,L,25,41,-16,,5.5,not covered,48,over
LAR,vs,SEA,2016,2016-09-18,9,18,4:08,2,2,Sun,W,9,3,6,,5.5,covered,38,under
CLE,vs,NYG,2016,2016-11-27,11,27,1:00,12,11,Sun,L,13,27,-14,,6.5,not covered,46.5,under
CHI,vs,TEN,2016,2016-11-27,11,27,1:00,12,12,Sun,L,21,27,-6,,6.5,covered,41.5,over
LAR,vs,ARI,2016,2017-01-01,1,1,4:25,17,16,Sun,L,6,44,-38,,7,not covered,39,over
CLE,vs,DAL,2016,2016-11-06,11,6,1:00,9,8,Sun,L,10,35,-25,,7,not covered,49,under
PIT,vs,NWE,2016,2016-10-23,10,23,4:25,7,7,Sun,L,16,27,-11,,7.5,not covered,49,under
MIA,vs,NWE,2016,2017-01-01,1,1,1:00,17,16,Sun,L,14,35,-21,,7.5,not covered,47,over
MIA,vs,PIT,2016,2016-10-16,10,16,1:02,6,6,Sun,W,30,15,15,,7.5,covered,49.5,under
CLE,vs,PIT,2016,2016-11-20,11,20,1:00,11,10,Sun,L,9,24,-15,,8,not covered,45.5,under
IND,vs,PIT,2016,2016-11-24,11,24,8:30,12,11,Thu,L,7,28,-21,,8,not covered,50,under
NYJ,vs,NWE,2016,2016-11-27,11,27,4:25,12,11,Sun,L,17,22,-5,,8.5,covered,48,under
CLE,vs,NWE,2016,2016-10-09,10,9,1:02,5,5,Sun,L,13,33,-20,,10,not covered,47.5,under
SFO,vs,NWE,2016,2016-11-20,11,20,4:25,11,10,Sun,L,17,30,-13,,10.5,not covered,51.5,under
SFO,vs,SEA,2016,2017-01-01,1,1,4:25,17,16,Sun,L,23,25,-2,,11.5,covered,45,over
NYJ,vs,CAR,2017,2017-11-26,11,26,1:00,12,11,Sun,L,27,35,-8,,5.5,not covered,39.5,over
NYJ,vs,MIA,2017,2017-09-24,9,24,1:00,3,2,Sun,W,20,6,14,,5.5,covered,43,under
NOR,vs,NWE,2017,2017-09-17,9,17,1:00,2,2,Sun,L,20,36,-16,,5.5,not covered,55,over
CLE,vs,TEN,2017,2017-10-22,10,22,1:00,7,7,Sun,L,9,12,-3,OT,5.5,covered,42.5,under
NYG,vs,LAR,2017,2017-11-05,11,5,1:00,9,8,Sun,L,17,51,-34,,5.5,not covered,42.5,over
TEN,vs,LAR,2017,2017-12-24,12,24,1:00,16,15,Sun,L,23,27,-4,,5.5,covered,46,over
ARI,vs,JAX,2017,2017-11-26,11,26,4:25,12,11,Sun,W,27,24,3,,6,covered,37.5,over
TAM,vs,NOR,2017,2017-12-31,12,31,4:25,17,16,Sun,W,31,24,7,,6,covered,49,over
DAL,vs,PHI,2017,2017-11-19,11,19,8:30,11,10,Sun,L,9,37,-28,,6,not covered,48,under
ARI,vs,SEA,2017,2017-11-09,11,9,8:25,10,9,Thu,L,16,22,-6,,6,not covered,40,under
LAR,vs,SFO,2017,2017-12-31,12,31,4:25,17,16,Sun,L,13,34,-21,,6,not covered,44.5,over
CHI,vs,ATL,2017,2017-09-10,9,10,1:00,1,1,Sun,L,17,23,-6,,6.5,covered,48,under
NYJ,vs,ATL,2017,2017-10-29,10,29,1:00,8,7,Sun,L,20,25,-5,,6.5,covered,43.5,over
SFO,vs,DAL,2017,2017-10-22,10,22,4:05,7,6,Sun,L,10,40,-30,,6.5,not covered,48,over
CLE,vs,BAL,2017,2017-12-17,12,17,1:00,15,14,Sun,L,10,27,-17,,6.5,not covered,42,under
TAM,vs,ATL,2017,2017-12-18,12,18,8:30,15,14,Mon,L,21,24,-3,,7,covered,49.5,under
IND,vs,ARI,2017,2017-09-17,9,17,1:00,2,2,Sun,L,13,16,-3,OT,7,covered,44,under
DEN,vs,NWE,2017,2017-11-12,11,12,8:30,10,9,Sun,L,16,41,-25,,7,not covered,45,over
OAK,vs,NWE,2017,2017-11-19,11,19,4:25,11,10,Sun,L,8,33,-25,,7,not covered,55,under
CHI,vs,PIT,2017,2017-09-24,9,24,1:00,3,3,Sun,W,23,17,6,OT,7,covered,43.5,under
SFO,vs,SEA,2017,2017-11-26,11,26,4:05,12,11,Sun,L,13,24,-11,,7,not covered,45,under
CLE,vs,JAX,2017,2017-11-19,11,19,1:00,11,10,Sun,L,7,19,-12,,7.5,not covered,37,under
BUF,vs,NWE,2017,2017-12-03,12,3,1:00,13,12,Sun,L,3,23,-20,,7.5,not covered,48.5,under
NYG,vs,PHI,2017,2017-12-17,12,17,1:00,15,14,Sun,L,29,34,-5,,7.5,covered,40.5,over
ARI,vs,LAR,2017,2017-12-03,12,3,4:25,13,12,Sun,L,16,32,-16,,7.5,not covered,43,over
NYJ,vs,LAC,2017,2017-12-24,12,24,1:00,16,15,Sun,L,7,14,-7,,7.5,covered,42.5,under
HOU,vs,PIT,2017,2017-12-25,12,25,4:30,16,15,Mon,L,6,34,-28,,8,not covered,45.5,under
GNB,vs,MIN,2017,2017-12-23,12,23,8:30,16,15,Sat,L,0,16,-16,,8.5,not covered,41,under
NYJ,vs,NWE,2017,2017-10-15,10,15,1:00,6,6,Sun,L,17,24,-7,,9,covered,48.5,under
NYG,vs,KAN,2017,2017-11-19,11,19,1:00,11,10,Sun,W,12,9,3,OT,10,covered,44.5,under
CLE,vs,PIT,2017,2017-09-10,9,10,1:00,1,1,Sun,L,18,21,-3,,10,covered,47,under
MIA,vs,NWE,2017,2017-12-11,12,11,8:30,14,13,Mon,W,27,20,7,,10.5,covered,48,under
IND,vs,PIT,2017,2017-11-12,11,12,1:00,10,9,Sun,L,17,20,-3,,10.5,covered,47,under
CLE,vs,MIN,2017,2017-10-29,10,29,9:30,8,8,Sun,L,16,33,-17,,11,not covered,38.5,over
CLE,vs,GNB,2017,2017-12-10,12,10,1:00,14,13,Sun,L,21,27,-6,OT,2.5,not covered,38.5,over
DET,vs,MIN,2017,2017-11-23,11,23,12:30,12,11,Thu,L,23,30,-7,,2.5,not covered,46,over
CAR,vs,MIN,2017,2017-12-10,12,10,1:00,14,13,Sun,W,31,24,7,,2.5,covered,40.5,over
PIT,vs,NWE,2017,2017-12-17,12,17,4:25,15,14,Sun,L,24,27,-3,,2.5,not covered,52.5,under
HOU,vs,TEN,2017,2017-10-01,10,1,1:00,4,4,Sun,W,57,14,43,,2.5,covered,43,over
ARI,vs,TEN,2017,2017-12-10,12,10,4:05,14,13,Sun,W,12,7,5,,2.5,covered,42,under
GNB,vs,BAL,2017,2017-11-19,11,19,1:00,11,10,Sun,L,0,23,-23,,2.5,not covered,38.5,under
ARI,vs,TAM,2017,2017-10-15,10,15,4:05,6,5,Sun,W,38,33,5,,2.5,covered,46.5,over
DET,vs,ATL,2017,2017-09-24,9,24,1:00,3,3,Sun,L,26,30,-4,,3,not covered,51,over
CAR,vs,ATL,2017,2017-11-05,11,5,1:00,9,8,Sun,W,20,17,3,,3,covered,42,under
NYJ,vs,BUF,2017,2017-11-02,11,2,8:25,9,8,Thu,W,34,21,13,,3,covered,42,over
CLE,vs,CIN,2017,2017-10-01,10,1,1:00,4,4,Sun,L,7,31,-24,,3,not covered,41.5,under
ARI,vs,DAL,2017,2017-09-25,9,25,8:30,3,3,Mon,L,17,28,-11,,3,not covered,46.5,under
WAS,vs,DAL,2017,2017-10-29,10,29,4:25,8,7,Sun,L,19,33,-14,,3,not covered,46.5,over
OAK,vs,DAL,2017,2017-12-17,12,17,8:30,15,14,Sun,L,17,20,-3,,3,not covered,46,under
IND,vs,DEN,2017,2017-12-14,12,14,8:25,15,14,Thu,L,13,25,-12,,3,not covered,40.5,under
CHI,vs,DET,2017,2017-11-19,11,19,1:00,11,10,Sun,L,24,27,-3,,3,not covered,41,over
MIN,vs,GNB,2017,2017-10-15,10,15,1:00,6,6,Sun,W,23,10,13,,3,covered,46,under
IND,vs,JAX,2017,2017-10-22,10,22,1:00,7,7,Sun,L,0,27,-27,,3,not covered,41,under
LAC,vs,KAN,2017,2017-09-24,9,24,4:25,3,3,Sun,L,10,24,-14,,3,not covered,47.5,under
OAK,vs,KAN,2017,2017-10-19,10,19,8:25,7,7,Thu,W,31,30,1,,3,covered,46.5,over
SFO,vs,NYG,2017,2017-11-12,11,12,4:25,10,9,Sun,W,31,21,10,,3,covered,41.5,over
IND,vs,TEN,2017,2017-11-26,11,26,1:00,12,11,Sun,L,16,20,-4,,3,not covered,46.5,under
DET,vs,PIT,2017,2017-10-29,10,29,8:30,8,8,Sun,L,15,20,-5,,3,not covered,44.5,under
MIA,vs,OAK,2017,2017-11-05,11,5,8:30,9,9,Sun,L,24,27,-3,,3,not covered,44.5,over
SFO,vs,LAR,2017,2017-09-21,9,21,8:25,3,3,Thu,L,39,41,-2,,3,covered,40.5,over
JAX,vs,BAL,2017,2017-09-24,9,24,9:30,3,3,Sun,W,44,7,37,,3,covered,38,over
PHI,vs,DAL,2017,2017-12-31,12,31,1:00,17,16,Sun,L,0,6,-6,,3.5,not covered,41,under
BUF,vs,DEN,2017,2017-09-24,9,24,1:00,3,3,Sun,W,26,16,10,,3.5,covered,40,over
CIN,vs,DET,2017,2017-12-24,12,24,1:00,16,15,Sun,W,26,17,9,,3.5,covered,43.5,under
CHI,vs,MIN,2017,2017-10-09,10,9,8:30,5,5,Mon,L,17,20,-3,,3.5,covered,41,under
GNB,vs,NOR,2017,2017-10-22,10,22,1:00,7,6,Sun,L,17,26,-9,,3.5,not covered,45.5,under
TAM,vs,NWE,2017,2017-10-05,10,5,8:25,5,5,Thu,L,14,19,-5,,3.5,not covered,54.5,under
SEA,vs,PHI,2017,2017-12-03,12,3,8:30,13,12,Sun,W,24,10,14,,3.5,covered,46.5,under
BAL,vs,PIT,2017,2017-10-01,10,1,1:00,4,4,Sun,L,9,26,-17,,3.5,not covered,42,under
WAS,vs,OAK,2017,2017-09-24,9,24,8:30,3,3,Sun,W,27,10,17,,3.5,covered,53.5,under
NYG,vs,DAL,2017,2017-12-10,12,10,1:00,14,13,Sun,L,10,30,-20,,4,not covered,42,under
NYJ,vs,JAX,2017,2017-10-01,10,1,1:00,4,4,Sun,W,23,20,3,OT,4,covered,38.5,over
SFO,vs,JAX,2017,2017-12-24,12,24,4:05,16,15,Sun,W,44,33,11,,4,covered,43,over
NYJ,vs,KAN,2017,2017-12-03,12,3,1:00,13,12,Sun,W,38,31,7,,4,covered,44,over
MIA,vs,NOR,2017,2017-10-01,10,1,9:30,4,4,Sun,L,0,20,-20,,4,not covered,51.5,under
NYG,vs,SEA,2017,2017-10-22,10,22,4:25,7,6,Sun,L,7,24,-17,,4,not covered,39,under
SFO,vs,CAR,2017,2017-09-10,9,10,4:25,1,1,Sun,L,3,23,-20,,4.5,not covered,45.5,under
CIN,vs,PIT,2017,2017-12-04,12,4,8:30,13,12,Mon,L,20,23,-3,,4.5,covered,42.5,over
NYG,vs,WAS,2017,2017-12-31,12,31,1:00,17,16,Sun,W,18,10,8,,4.5,covered,41,under
HOU,vs,ARI,2017,2017-11-19,11,19,1:00,11,10,Sun,W,31,21,10,,-2.5,covered,38,over
MIN,vs,DET,2017,2017-10-01,10,1,1:00,4,4,Sun,L,7,14,-7,,-2.5,not covered,43,under
BAL,vs,DET,2017,2017-12-03,12,3,1:00,13,12,Sun,W,44,20,24,,-2.5,covered,43,over
DAL,vs,GNB,2017,2017-10-08,10,8,4:25,5,5,Sun,L,31,35,-4,,-2.5,not covered,52,over
TEN,vs,JAX,2017,2017-12-31,12,31,4:25,17,16,Sun,W,15,10,5,,-2.5,covered,40,under
DAL,vs,KAN,2017,2017-11-05,11,5,4:25,9,9,Sun,W,28,17,11,,-2.5,covered,53,under
LAR,vs,NOR,2017,2017-11-26,11,26,4:25,12,11,Sun,W,26,20,6,,-2.5,covered,54,under
ATL,vs,NOR,2017,2017-12-07,12,7,8:25,14,13,Thu,W,20,17,3,,-2.5,covered,51.5,under
TAM,vs,NYG,2017,2017-10-01,10,1,4:05,4,4,Sun,W,25,23,2,,-2.5,not covered,45.5,over
SFO,vs,TEN,2017,2017-12-17,12,17,4:25,15,14,Sun,W,25,23,2,,-2.5,not covered,44.5,over
TEN,vs,OAK,2017,2017-09-10,9,10,1:00,1,1,Sun,L,16,26,-10,,-2.5,not covered,49.5,under
CIN,vs,BAL,2017,2017-09-10,9,10,1:00,1,1,Sun,L,0,20,-20,,-2.5,not covered,41.5,under
GNB,vs,SEA,2017,2017-09-10,9,10,4:25,1,1,Sun,W,17,9,8,,-2.5,covered,49.5,under
CHI,vs,SFO,2017,2017-12-03,12,3,1:00,13,12,Sun,L,14,15,-1,,-2.5,not covered,42,under
DET,vs,CAR,2017,2017-10-08,10,8,1:00,5,5,Sun,L,24,27,-3,,-2,not covered,42,over
ATL,vs,MIN,2017,2017-12-03,12,3,1:00,13,12,Sun,L,9,14,-5,,-2,not covered,48.5,under
LAC,vs,PHI,2017,2017-10-01,10,1,4:05,4,4,Sun,L,24,26,-2,,-2,not covered,48,over
BUF,vs,OAK,2017,2017-10-29,10,29,1:00,8,8,Sun,W,34,14,20,,-2,covered,47,over
TEN,vs,SEA,2017,2017-09-24,9,24,4:05,3,3,Sun,W,33,27,6,,-2,covered,42,over
LAR,vs,SEA,2017,2017-10-08,10,8,4:05,5,5,Sun,L,10,16,-6,,-2,not covered,47,under
TAM,vs,CAR,2017,2017-10-29,10,29,1:00,8,8,Sun,L,3,17,-14,,-1.5,not covered,46,under
TAM,vs,NYJ,2017,2017-11-12,11,12,1:00,10,10,Sun,W,15,10,5,,-1,covered,44.5,under
LAR,vs,PHI,2017,2017-12-10,12,10,4:25,14,13,Sun,L,35,43,-8,,-1,not covered,47.5,over
JAX,vs,LAR,2017,2017-10-15,10,15,4:05,6,6,Sun,L,17,27,-10,,-1,not covered,42,over
MIN,vs,LAR,2017,2017-11-19,11,19,1:00,11,10,Sun,W,24,7,17,,-1,covered,46,under
KAN,vs,LAC,2017,2017-12-16,12,16,8:25,15,14,Sat,W,30,13,17,,-1,covered,47,under
IND,vs,SFO,2017,2017-10-08,10,8,1:00,5,5,Sun,W,26,23,3,OT,-1,covered,43.5,over
HOU,vs,SFO,2017,2017-12-10,12,10,1:00,14,13,Sun,L,16,26,-10,,-1,not covered,45.5,under
TAM,vs,DET,2017,2017-12-10,12,10,1:00,14,13,Sun,L,21,24,-3,,0,not covered,47.5,under
MIA,vs,TEN,2017,2017-10-08,10,8,1:00,5,5,Sun,W,16,10,6,,0,covered,41.5,under
MIN,vs,TAM,2017,2017-09-24,9,24,1:00,3,2,Sun,W,34,17,17,,0,covered,41,over
SEA,vs,ATL,2017,2017-11-20,11,20,8:30,11,10,Mon,L,31,34,-3,,1,not covered,46,over
IND,vs,CLE,2017,2017-09-24,9,24,1:00,3,3,Sun,W,31,28,3,,1,covered,42,over
LAC,vs,DEN,2017,2017-10-22,10,22,4:25,7,6,Sun,W,21,0,21,,1,covered,41,under
MIA,vs,DEN,2017,2017-12-03,12,3,1:00,13,12,Sun,W,35,9,26,,1,covered,41,over
WAS,vs,MIN,2017,2017-11-12,11,12,1:00,10,9,Sun,L,30,38,-8,,1,not covered,43,over
DEN,vs,NYJ,2017,2017-12-10,12,10,4:05,14,13,Sun,W,23,0,23,,1,covered,40.5,under
JAX,vs,TEN,2017,2017-09-17,9,17,1:00,2,2,Sun,L,16,37,-21,,1,not covered,42,over
SEA,vs,LAR,2017,2017-12-17,12,17,4:05,15,14,Sun,L,7,42,-35,,1,not covered,47.5,over
DAL,vs,LAC,2017,2017-11-23,11,23,4:30,12,11,Thu,L,6,28,-22,,1,not covered,46.5,under
MIA,vs,TAM,2017,2017-11-19,11,19,1:00,11,11,Sun,L,20,30,-10,,1,not covered,44,over
CLE,vs,NYJ,2017,2017-10-08,10,8,1:00,5,5,Sun,L,14,17,-3,,1.5,not covered,41.5,under
DAL,vs,WAS,2017,2017-11-30,11,30,8:25,13,12,Thu,W,38,14,24,,1.5,covered,47,over
HOU,vs,KAN,2017,2017-10-08,10,8,8:30,5,5,Sun,L,34,42,-8,,2,not covered,45,over
BUF,vs,NOR,2017,2017-11-12,11,12,1:00,10,9,Sun,L,10,47,-37,,2,not covered,48.5,over
WAS,vs,PHI,2017,2017-09-10,9,10,1:00,1,1,Sun,L,17,30,-13,,2,not covered,49.5,under
MIA,vs,BUF,2017,2017-12-31,12,31,4:25,17,16,Sun,L,16,22,-6,,2.5,not covered,41.5,under
CHI,vs,CAR,2017,2017-10-22,10,22,1:00,7,7,Sun,W,17,3,14,,2.5,covered,39.5,under
DET,vs,ARI,2017,2017-09-10,9,10,1:00,1,1,Sun,W,35,23,12,,2.5,covered,48.5,over
SFO,vs,ARI,2017,2017-11-05,11,5,4:05,9,8,Sun,L,10,20,-10,,2.5,not covered,39,under
DEN,vs,DAL,2017,2017-09-17,9,17,4:25,2,2,Sun,W,42,17,25,,2.5,covered,44,over
GNB,vs,DET,2017,2017-11-06,11,6,8:30,9,8,Mon,L,17,30,-13,,2.5,not covered,42.5,over
NOR,vs,CAR,2017,2017-12-03,12,3,4:25,13,12,Sun,W,31,21,10,,-5.5,covered,48,over
BAL,vs,CHI,2017,2017-10-15,10,15,1:00,6,6,Sun,L,24,27,-3,OT,-5.5,not covered,39.5,over
CHI,vs,CLE,2017,2017-12-24,12,24,1:00,16,15,Sun,W,20,3,17,,-5.5,covered,37,under
IND,vs,HOU,2017,2017-12-31,12,31,1:00,17,16,Sun,W,22,13,9,,-5.5,covered,41.5,under
HOU,vs,JAX,2017,2017-09-10,9,10,1:00,1,1,Sun,L,7,29,-22,,-5.5,not covered,38,under
ATL,vs,CAR,2017,2017-12-31,12,31,4:25,17,16,Sun,W,22,10,12,,-5,covered,44.5,under
DET,vs,CHI,2017,2017-12-16,12,16,4:30,15,14,Sat,W,20,10,10,,-5,covered,43.5,under
PIT,vs,CLE,2017,2017-12-31,12,31,1:00,17,16,Sun,W,28,24,4,,-5,not covered,38.5,over
